customer_id,lead_id,name,phone,purchase_details,contract_date,payment_plan,customer_type,support_status
C033997,L009915,AbuLaylaa,(+20)01108738363,Chalet,9/19/2024,Installments,New,Active
C033998,L081938,Nasseralsaad,(+20)01170447097,Twin House,10/13/2024,Installments,Returning,Active
C033999,L099154,Ihab-Djoser,(+20)01183201474,Townhouse,10/2/2024,Installments,New,Active
C034000,L090627,IbnHusseinman,(+20)01591213176,Penthouse,3/2/2024,Cash,VIP,Active
C034003,L009972,BAY DALIA,(+20)01223060278,Chalet,11/1/2024,Installments,Returning,Active
C034007,L082514,OmarenHussein,(+20)01557215333,Penthouse,4/3/2024,Installments,Returning,Active
C034008,L010038,ElKhadijaeh,(+20)01174954757,Chalet,3/19/2024,Cash,VIP,Active
C034009,L015383,KarimabNabil,(+20)01076819365,Duplex,8/8/2024,Cash,VIP,Active
C034011,L015386,Balkhafre,(+20)01293461745,Duplex,3/21/2024,Installments,New,Inactive
C034013,L079131,AMUNELDIN,(+20)01062106748,Townhouse,4/6/2024,Cash,VIP,Active
C034023,L051351,Hassan-Hoda,(+20)01232356946,Villa,3/1/2024,Cash,VIP,Inactive
C034024,L099749,Noor-Zainab-eddine,(+20)01216829126,Twin House,2/17/2024,Cash,New,Active
C034025,L049078,Nur-Khaled-al,(+20)01561858724,Apartment,2/29/2024,Installments,New,Active
C034033,L010298,UMAMALON,(+20)01113236787,Chalet,3/7/2024,Installments,Returning,Inactive
C034034,L049080,OsamaadMostafa,(+20)01254893143,Apartment,10/14/2024,Cash,VIP,Active
C034038,L051354,Gamila Cleopatra,(+20)01546775510,Villa,3/12/2024,Cash,VIP,Inactive
C034039,L051365,RaedatTamer,(+20)01010274928,Villa,9/8/2024,Cash,New,Inactive
C034041,L078823,UmHaniullah,(+20)01139955173,Townhouse,2/8/2024,Cash,VIP,Active
C034044,L010378,Zein-Omar,(+20)01216518869,Chalet,8/28/2024,Installments,Returning,Active
C034047,L010389,KhadijaezNasser694,(+20)01539101216,Chalet,1/3/2025,Installments,New,Active
C034049,L015394,TAMERORHAKIM,(+20)01298043977,Duplex,7/18/2024,Cash,VIP,Active
C034050,L077986,Yasmin-eddin,(+20)01569428144,Twin House,4/13/2024,Cash,New,Active
C034051,L052562,TarekadAdel,(+20)01104249048,Townhouse,2/4/2024,Installments,New,Active
C034058,L051393,KhalilamHani,(+20)01252418044,Villa,10/27/2024,Cash,VIP,Active
C034059,L051401,SamiralNasser,(+20)01186390521,Villa,5/7/2024,Installments,Returning,Active
C034060,L010557,GamalanHussein,(+20)01568105715,Chalet,12/7/2024,Installments,New,Inactive
C034062,L010589,ImanomRamses,(+20)01201576324,Chalet,10/9/2024,Installments,Returning,Active
C034064,L051415,Abd-Omar-ah,(+20)01561104178,Villa,10/7/2024,Installments,New,Active
C034069,L031577,AbuEmani,(+20)01500539803,Townhouse,9/23/2024,Cash,VIP,Active
C034070,L015399,Gal-Fadi,(+20)01223111961,Duplex,2/10/2024,Installments,Returning,Active
C034071,L010662,KhaledelOsama,(+20)01555152929,Chalet,10/21/2024,Cash,VIP,Inactive
C034072,L010663,Abu-Aisha-eldeen,(+20)01076738090,Chalet,10/23/2024,Cash,VIP,Active
C034078,L098497,Ashraf88,(+20)01023975411,Townhouse,9/21/2024,Installments,New,Active
C034080,L043255,Dal Dalal,(+20)01020355453,Penthouse,9/16/2024,Cash,New,Inactive
C034081,L010755,Ayn Tawfiq,(+20)01107774090,Chalet,10/20/2024,Installments,Returning,Inactive
C034082,L066627,NoorLaylaal,(+20)01114176246,Townhouse,4/26/2024,Cash,VIP,Active
C034084,L010799,Nurhalain,(+20)01580051572,Chalet,9/23/2024,Cash,VIP,Active
C034086,L087771,Ibn-Zainab-in,(+20)01136185336,Penthouse,9/26/2024,Cash,VIP,Active
C034088,L069398,KarimamMahmoud,(+20)01163904320,Townhouse,9/30/2024,Cash,VIP,Active
C034089,L010851,Layla_98,(+20)01582342817,Chalet,5/6/2024,Installments,New,Inactive
C034090,L010858,DARHODAAL,(+20)01215494451,Chalet,8/25/2024,Installments,New,Active
C034091,L094933,AshrafulAdel,(+20)01159769914,Twin House,4/17/2024,Installments,New,Active
C034093,L049174,Khalil43,(+20)01244957473,Townhouse,9/4/2024,Cash,VIP,Active
C034096,L010887,Ibn-Ali-eldin,(+20)01569952681,Chalet,8/2/2024,Installments,Returning,Active
C034099,L051434,ZAINABERKHADIJA,(+20)01598829610,Villa,2/25/2024,Cash,Returning,Active
C034100,L015422,Nur-rania-eddine,(+20)01144793192,Duplex,9/13/2024,Cash,VIP,Active
C034103,L097901,Nadirfan,(+20)01009235254,Penthouse,9/20/2024,Installments,Returning,Active
C034104,L051438,IbnSaraman,(+20)01237515624,Villa,8/20/2024,Cash,VIP,Active
C034105,L039356,UMAISHAUDDIN,(+20)01576937439,Penthouse,9/4/2024,Installments,New,Inactive
C034108,L093134,Nur Samira,(+20)01002788789,Twin House,9/1/2024,Installments,New,Inactive
C034111,L051449,TamerulAshraf,(+20)01544357388,Villa,2/28/2024,Installments,New,Inactive
C034112,L010967,KHALEDESH,(+20)01198477688,Chalet,10/17/2024,Cash,VIP,Active
C034115,L011007,raedeladel,(+20)01263924041,Chalet,2/25/2024,Cash,New,Inactive
C034116,L011021,FaizauzMohamed956,(+20)01086863666,Chalet,9/15/2024,Installments,Returning,Inactive
C034117,L051456,HABIBUSBUSHRA,(+20)01535534651,Villa,10/3/2024,Installments,Returning,Active
C034118,L094612,AinPtah,(+20)01284105356,Townhouse,1/30/2024,Installments,New,Inactive
C034119,L051487,Sara_97,(+20)01207493116,Villa,8/22/2024,Installments,New,Active
C034120,L011025,Khalil69,(+20)01270952385,Chalet,1/5/2025,Installments,New,Active
C034122,L051498,Rania91,(+20)01053172611,Villa,9/22/2024,Installments,New,Inactive
C034125,L051506,Bint Waleed,(+20)01164524885,Villa,9/22/2024,Cash,VIP,Active
C034129,L051510,MostafaasKarim,(+20)01517821873,Villa,2/8/2024,Installments,Returning,Active
C034131,L082891,UmDaliaeddin,(+20)01249123328,Townhouse,11/1/2024,Cash,VIP,Inactive
C034132,L096576,El-Mahmoud-ullah,(+20)01020173300,Twin House,3/1/2024,Installments,Returning,Active
C034133,L051520,AdelatAshraf,(+20)01532559483,Villa,10/7/2024,Installments,New,Inactive
C034134,L011134,Ihab-ush,(+20)01238179696,Chalet,1/22/2025,Installments,Returning,Active
C034136,L051524,DJOSERATMOHAMED,(+20)01265070322,Villa,10/2/2024,Installments,Returning,Active
C034137,L015434,Bint-Gamal-i,(+20)01009200668,Duplex,2/5/2024,Cash,VIP,Active
C034138,L076274,nizarasmahmoud,(+20)01590276628,Twin House,9/10/2024,Installments,New,Active
C034140,L096442,Lutfiif,(+20)01508039756,Townhouse,9/13/2024,Installments,New,Inactive
C034143,L051540,Aisha-ash,(+20)01075631933,Villa,9/3/2024,Installments,New,Active
C034145,L051545,Um-Medhat-man,(+20)01198038359,Villa,2/27/2024,Installments,Returning,Active
C034149,L011234,NIZAR8963,(+20)01027834274,Chalet,9/2/2024,Installments,Returning,Active
C034154,L051548,Noor-Salma-eldeen,(+20)01177777032,Villa,9/27/2024,Installments,New,Active
C034155,L050478,AbdDaliaullah,(+20)01220344685,Twin House,3/29/2024,Installments,Returning,Active
C034158,L051556,Noorthoth,(+20)01169447587,Villa,4/18/2024,Installments,New,Active
C034159,L011273,Tamer82,(+20)01207728443,Chalet,8/26/2024,Installments,New,Active
C034160,L051569,DarZaki,(+20)01102672617,Villa,3/24/2024,Cash,VIP,Inactive
C034161,L092120,bintwaleedah,(+20)01221562753,Twin House,10/18/2024,Installments,Returning,Active
C034164,L015451,El-Magdy-eddine,(+20)01513672090,Duplex,4/21/2024,Cash,New,Active
C034166,L051570,KHAFRAANZAKARIA,(+20)01126981333,Villa,10/18/2024,Cash,VIP,Active
C034167,L011287,medhatotkhadija,(+20)01027475635,Chalet,10/30/2024,Installments,New,Inactive
C034171,L011296,KamilurAnkh,(+20)01132169146,Chalet,9/30/2024,Installments,Returning,Inactive
C034173,L049089,NurMahmoudeddin,(+20)01044199384,Apartment,1/31/2024,Installments,Returning,Active
C034176,L011355,Al-Leila,(+20)01231361075,Chalet,10/21/2024,Cash,VIP,Active
C034179,L011415,IBNKARIMEDDIN,(+20)01195911527,Chalet,9/6/2024,Cash,VIP,Active
C034180,L011420,OSAMAILMOSTAFA,(+20)01502258303,Chalet,10/25/2024,Installments,Returning,Inactive
C034182,L011452,Baltalaat,(+20)01099721340,Chalet,8/21/2024,Installments,New,Active
C034183,L090518,kamalotdalal,(+20)01020946579,Penthouse,2/16/2024,Installments,Returning,Active
C034186,L011484,Uoeuhsgthwpe461,(+20)01505434136,Chalet,10/18/2024,Cash,VIP,Active
C034187,L051576,GamalamWaleed,(+20)01034814357,Villa,10/9/2024,Installments,New,Active
C034189,L011488,Abu-Noura,(+20)01540653404,Chalet,10/16/2024,Installments,Returning,Inactive
C034190,L051588,RaededHassan,(+20)01018109390,Villa,10/19/2024,Cash,Returning,Inactive
C034192,L011534,Um-Mohamed-ah,(+20)01265958932,Chalet,8/24/2024,Installments,Returning,Active
C034193,L051605,Amr2371399,(+20)01127758644,Villa,2/22/2024,Installments,Returning,Active
C034195,L083996,Noor-Nada-in,(+20)01192865783,Twin House,8/25/2024,Cash,VIP,Inactive
C034196,L083004,IRZRSB,(+20)01102278351,Townhouse,8/28/2024,Cash,VIP,Active
C034202,L049091,Tarek_9,(+20)01099693340,Apartment,4/17/2024,Installments,Returning,Active
C034205,L011633,KhaledasEman,(+20)01027728988,Chalet,9/9/2024,Cash,VIP,Active
C034207,L011644,Nur Aziz,(+20)01181580929,Chalet,10/2/2024,Installments,New,Active
C034210,L015463,Al-Sara-ullah,(+20)01545695314,Duplex,8/30/2024,Installments,New,Active
C034213,L011677,Nur-Magdy-eddine,(+20)01550529713,Chalet,10/31/2024,Cash,VIP,Active
C034218,L051621,Yahyaal,(+20)01029829130,Villa,4/16/2024,Installments,Returning,Active
C034221,L043659,El-Mohamed-man,(+20)01190036707,Cabin,9/18/2024,Installments,Returning,Active
C034222,L051626,Mahmoudalkarim,(+20)01014015977,Villa,2/7/2024,Installments,New,Inactive
C034224,L085902,Aintutankh,(+20)01598749437,Twin House,3/6/2024,Installments,New,Active
C034228,L015471,EssamilKhalil,(+20)01070838814,Duplex,8/9/2024,Installments,New,Active
C034229,L023463,Manaleldeen,(+20)01070112579,Townhouse,3/4/2024,Installments,Returning,Inactive
C034234,L051630,AbdRaed,(+20)01270174605,Villa,8/1/2024,Cash,New,Inactive
C034237,L051635,RaedamRaed,(+20)01596325475,Villa,9/4/2024,Installments,Returning,Active
C034238,L092510,Layla_84,(+20)01211889617,Townhouse,9/22/2024,Installments,Returning,Active
C034246,L051644,Yehia-al,(+20)01073720277,Villa,3/19/2024,Installments,New,Inactive
C034247,L013836,Maher-fan,(+20)01096267248,Twin House,9/14/2024,Installments,New,Active
C034248,L015493,Omar_75,(+20)01117247263,Duplex,3/28/2024,Installments,New,Inactive
C034249,L084477,Jamila3804,(+20)01105196072,Twin House,8/5/2024,Installments,New,Inactive
C034250,L011879,essamabahmed,(+20)01094045815,Chalet,9/3/2024,Cash,VIP,Inactive
C034252,L086447,Noor-Dalia-allah,(+20)01264579308,Twin House,9/25/2024,Installments,Returning,Inactive
C034253,L051647,El-Mahmoud,(+20)01197996515,Villa,2/18/2024,Installments,New,Active
C034254,L011906,ibnmostafaeddin,(+20)01192753078,Chalet,10/26/2024,Installments,Returning,Inactive
C034259,L000963,FARID6547,(+20)01098200967,Townhouse,9/17/2024,Installments,New,Inactive
C034260,L023922,Waleedazmagdy,(+20)01127171797,Townhouse,8/4/2024,Installments,New,Active
C034261,L096237,NabiledTamer,(+20)01023585951,Townhouse,5/7/2024,Cash,VIP,Active
C034263,L011935,Hala_80,(+20)01051979673,Chalet,10/3/2024,Cash,VIP,Inactive
C034267,L011982,MedhatelAhmed,(+20)01241280641,Chalet,8/31/2024,Installments,New,Active
C034268,L075951,Sara_43,(+20)01549751932,Penthouse,3/3/2024,Cash,VIP,Active
C034270,L051659,Hala_3,(+20)01007646936,Villa,4/4/2024,Installments,New,Active
C034272,L012005,alnadirallah,(+20)01169347678,Chalet,10/11/2024,Installments,New,Active
C034273,L051663,Abd-Layla,(+20)01500944372,Villa,2/26/2024,Cash,VIP,Active
C034274,L049095,UmWaleeduddin,(+20)01175397101,Apartment,12/23/2024,Installments,New,Inactive
C034276,L021955,Hassanadmohamed,(+20)01125210428,Townhouse,7/19/2024,Installments,Returning,Active
C034281,L012048,Ziad-Badr,(+20)01061618006,Chalet,9/12/2024,Installments,New,Active
C034282,L012060,AdelulAli,(+20)01173550604,Chalet,11/4/2024,Installments,Returning,Active
C034286,L049103,SaadasIbrahim,(+20)01135876728,Apartment,2/29/2024,Cash,VIP,Active
C034288,L049105,Tarek36,(+20)01567086203,Apartment,8/3/2024,Cash,VIP,Active
C034291,L051670,Ashraf52,(+20)01557315502,Villa,7/25/2024,Installments,Returning,Active
C034293,L012155,abuomarouf,(+20)01559119676,Chalet,4/3/2024,Installments,New,Active
C034294,L012162,LUTFI2925,(+20)01286847441,Chalet,10/13/2024,Cash,VIP,Inactive
C034295,L051678,AZZA-EH,(+20)01282174091,Villa,9/21/2024,Installments,Returning,Inactive
C034296,L076032,RaedelTarek,(+20)01563727140,Penthouse,3/7/2024,Installments,New,Active
C034298,L051681,Jamal-un,(+20)01075088070,Villa,9/1/2024,Installments,Returning,Active
C034299,L015506,EssamilMahmoud,(+20)01248882334,Duplex,9/25/2024,Cash,VIP,Active
C034301,L051690,Rashidan,(+20)01199689572,Villa,1/25/2024,Cash,VIP,Active
C034303,L012193,Abd-Hani-al,(+20)01113564613,Chalet,8/9/2024,Installments,Returning,Inactive
C034304,L082679,Fatma-ey,(+20)01578188774,Townhouse,9/17/2024,Installments,New,Active
C034305,L051709,Ayn-Hoda,(+20)01512082294,Villa,3/16/2024,Installments,New,Active
C034307,L012235,khalilaltamer,(+20)01112031054,Chalet,10/26/2024,Installments,New,Active
C034310,L049108,Qasim-ef,(+20)01553282129,Apartment,2/28/2024,Installments,Returning,Active
C034315,L012304,Dalia Leila,(+20)01011482386,Chalet,12/23/2024,Installments,New,Inactive
C034316,L072334,ibnazzaon,(+20)01298044783,Penthouse,3/22/2024,Installments,New,Inactive
C034317,L012309,Dar-Medhat-y,(+20)01514899725,Chalet,9/13/2024,Cash,VIP,Active
C034318,L012326,Gal Rafiq,(+20)01567827589,Chalet,9/22/2024,Installments,Returning,Active
C034319,L012341,Abu-Osama-y,(+20)01205708533,Chalet,10/27/2024,Installments,Returning,Active
C034322,L051726,Magdy_91,(+20)01250481462,Villa,10/13/2024,Installments,Returning,Inactive
C034325,L051768,Ibrahim86,(+20)01092656768,Villa,2/25/2024,Cash,VIP,Inactive
C034326,L051784,Ben Nasser,(+20)01142681782,Villa,3/6/2024,Installments,Returning,Inactive
C034328,L012385,KhalilalAmr,(+20)01055077151,Chalet,8/1/2024,Installments,New,Active
C034329,L015509,Zahra-osh,(+20)01049354175,Duplex,2/17/2024,Installments,Returning,Inactive
C034333,L081829,Nefertiti3009272,(+20)01152526971,Townhouse,4/1/2024,Installments,New,Active
C034335,L049110,Bintwaleedi,(+20)01267512788,Apartment,10/12/2024,Installments,New,Inactive
C034337,L069723,Ain-Mahir,(+20)01112538445,Studio,10/23/2024,Installments,New,Active
C034339,L049112,Nursalma,(+20)01043556920,Apartment,9/21/2024,Installments,Returning,Active
C034340,L051786,Narmerkan,(+20)01120726853,Villa,9/27/2024,Installments,New,Inactive
C034343,L012424,ALIALKHALED,(+20)01193936857,Chalet,8/25/2024,Installments,New,Active
C034346,L051800,HAKIM-KAN,(+20)01534129558,Villa,8/4/2024,Cash,New,Active
C034347,L051805,Mona39,(+20)01002582781,Villa,3/26/2024,Cash,VIP,Inactive
C034352,L048613,Nur-Youssef-on,(+20)01185649059,Townhouse,4/13/2024,Cash,VIP,Active
C034353,L051815,TameramAdel,(+20)01081707545,Villa,4/9/2024,Cash,VIP,Active
C034354,L051817,Osama7,(+20)01122903091,Villa,8/11/2024,Installments,Returning,Active
C034356,L012498,Ehabzan,(+20)01511694445,Chalet,5/3/2024,Installments,New,Inactive
C034358,L091795,nurwael,(+20)01543091294,Penthouse,10/7/2024,Installments,New,Active
C034363,L012578,Hussein_18,(+20)01293474755,Chalet,9/30/2024,Installments,Returning,Inactive
C034364,L085450,Raed-Maat,(+20)01032687761,Townhouse,4/23/2024,Installments,Returning,Inactive
C034366,L051842,Abu-Mahmoud-man,(+20)01112713074,Villa,8/27/2024,Installments,Returning,Active
C034367,L068082,amr2875,(+20)01260261763,Twin House,5/19/2024,Installments,New,Inactive
C034368,L051865,Bint-Omar-uddin,(+20)01051681860,Villa,3/9/2024,Cash,VIP,Inactive
C034374,L012677,Tariqlan,(+20)01260786346,Chalet,8/23/2024,Installments,New,Inactive
C034376,L012687,Noorjamil,(+20)01502515701,Chalet,10/10/2024,Cash,VIP,Active
C034378,L015519,AlFatmay,(+20)01094173310,Duplex,4/6/2024,Installments,Returning,Active
C034380,L096007,Gal-Karim,(+20)01581813438,Penthouse,4/15/2024,Cash,New,Active
C034381,L075540,NoorHanieddin,(+20)01504618988,Townhouse,10/3/2024,Cash,VIP,Active
C034383,L096637,Dah-Cleopatra,(+20)01132685163,Townhouse,5/4/2024,Installments,New,Active
C034386,L051887,AlNouraeldin,(+20)01232653739,Villa,3/4/2024,Cash,Returning,Inactive
C034387,L051900,Mahmoud_30,(+20)01550937245,Villa,2/3/2024,Installments,Returning,Inactive
C034388,L051901,Bay-Karim,(+20)01089800986,Villa,9/5/2024,Installments,New,Active
C034389,L012793,SaadazYoussef,(+20)01156169187,Chalet,1/5/2025,Cash,VIP,Active
C034390,L012807,Ramses-ash,(+20)01025906979,Chalet,12/12/2024,Installments,Returning,Active
C034392,L068319,Al-Mostafa-eddin,(+20)01133754326,Twin House,2/25/2024,Installments,Returning,Inactive
C034393,L073620,ABDNADAAH,(+20)01239994914,Townhouse,8/2/2024,Installments,New,Active
C034395,L051903,Manal-i,(+20)01520058784,Villa,3/18/2024,Installments,New,Active
C034398,L076049,AliarMostafa,(+20)01201089945,Townhouse,4/30/2024,Installments,Returning,Active
C034399,L051907,Tamer33,(+20)01104081132,Villa,8/4/2024,Installments,Returning,Inactive
C034401,L079568,HassanisZakaria899,(+20)01029313506,Twin House,2/20/2024,Cash,VIP,Active
C034402,L006875,Rasha-lan,(+20)01122357853,Townhouse,8/5/2024,Cash,VIP,Active
C034403,L051926,Ibrahim44,(+20)01232609457,Villa,9/20/2024,Cash,VIP,Active
C034404,L012867,Farid-Amenhotep,(+20)01592887798,Chalet,10/20/2024,Installments,New,Active
C034405,L051927,NurMohamedman,(+20)01180185708,Villa,5/27/2024,Installments,Returning,Active
C034411,L012917,Hassanuladel,(+20)01070921902,Chalet,10/1/2024,Installments,Returning,Active
C034412,L051933,Um-Mohamed-in,(+20)01262053046,Villa,9/23/2024,Installments,Returning,Active
C034413,L051388,DarFatmain,(+20)01178406091,Hotel Apartment,10/21/2024,Cash,VIP,Inactive
C034414,L079495,Ali76,(+20)01064637621,Hotel Apartment,9/4/2024,Cash,VIP,Active
C034415,L083431,Bint-Adel-el,(+20)01275085312,Hotel Apartment,4/9/2024,Cash,VIP,Inactive
C034416,L012937,Wael_12,(+20)01533391444,Chalet,10/15/2024,Cash,VIP,Active
C034417,L012953,Rashid Abeer,(+20)01078930167,Chalet,2/2/2024,Cash,VIP,Active
C034418,L075155,Bint-Essam-in,(+20)01124527678,Twin House,2/12/2024,Cash,VIP,Inactive
C034420,L086582,SaadelOsama,(+20)01037765288,Twin House,3/5/2024,Installments,Returning,Inactive
C034423,L012999,ABUHODAAN,(+20)01155767661,Chalet,9/27/2024,Installments,Returning,Active
C034425,L013009,AbdSamireldin,(+20)01152342470,Chalet,8/21/2024,Installments,New,Active
C034429,L013111,UmNabili,(+20)01557885964,Chalet,9/25/2024,Cash,VIP,Inactive
C034433,L013138,Zahiral,(+20)01044377220,Chalet,1/23/2025,Installments,Returning,Active
C034434,L013163,DahKarim,(+20)01286649035,Chalet,10/2/2024,Installments,Returning,Inactive
C034435,L013172,Noor-Wissam,(+20)01091870343,Chalet,1/13/2025,Installments,New,Inactive
C034437,L049116,Salma_69,(+20)01161879449,Apartment,10/3/2024,Installments,New,Inactive
C034441,L098987,Al-Ali-ah,(+20)01004969094,Twin House,8/7/2024,Installments,New,Inactive
C034443,L052591,Ramses-uddin,(+20)01238874742,Twin House,4/1/2024,Cash,VIP,Active
C034444,L052011,lutfienkhafra,(+20)01226984306,Villa,4/9/2024,Installments,New,Active
C034446,L049117,EssamazAshraf,(+20)01120603376,Apartment,3/11/2024,Installments,New,Inactive
C034447,L015546,RaedenSamira551,(+20)01518728440,Duplex,4/5/2024,Installments,New,Inactive
C034449,L064685,TamerenRaed,(+20)01124340493,Twin House,2/24/2024,Installments,New,Active
C034450,L052019,Hani91,(+20)01234283232,Villa,4/8/2024,Installments,Returning,Active
C034452,L013339,FARIDA-AN,(+20)01067687825,Chalet,10/6/2024,Installments,New,Active
C034453,L052034,UmSabryeddin,(+20)01151648561,Villa,2/4/2024,Installments,Returning,Active
C034454,L074849,Thoth-eddine,(+20)01248482579,Twin House,4/5/2024,Installments,Returning,Inactive
C034456,L010001,Eman6,(+20)01002204954,Palace,4/20/2024,Cash,VIP,Inactive
C034457,L089565,MedhatamAmr,(+20)01085707289,Twin House,8/24/2024,Installments,Returning,Active
C034458,L013346,YoussefadOmar,(+20)01280894842,Chalet,8/26/2024,Cash,VIP,Active
C034462,L013407,noordaliai,(+20)01266139979,Chalet,8/30/2024,Installments,New,Active
C034465,L013440,Amun-al,(+20)01006721741,Chalet,1/4/2025,Installments,New,Active
C034466,L052070,Noura_70,(+20)01576141709,Villa,10/20/2024,Installments,Returning,Active
C034467,L013482,Hayat-ouf,(+20)01523489912,Chalet,11/3/2024,Installments,New,Active
C034469,L049118,NOOR-KHADIJA-AN,(+20)01159936926,Apartment,6/26/2024,Installments,Returning,Inactive
C034471,L085917,AhmedazMohamed,(+20)01204744349,Penthouse,8/20/2024,Installments,Returning,Active
C034472,L013487,Gamal37,(+20)01008522469,Chalet,10/10/2024,Cash,VIP,Active
C034474,L013491,BAHIAISSAMIRA,(+20)01295381641,Chalet,10/21/2024,Installments,Returning,Active
C034477,L093872,IbnTameron,(+20)01174583952,Penthouse,8/1/2024,Cash,VIP,Inactive
C034478,L052083,SFDDOLRPKMWN,(+20)01208384048,Villa,8/17/2024,Cash,VIP,Active
C034479,L013525,NurMahmoudi,(+20)01121648249,Chalet,7/26/2024,Installments,New,Active
C034481,L049119,galahmeda,(+20)01101377415,Apartment,3/11/2024,Installments,New,Active
C034483,L013552,Um-Aisha-el,(+20)01173574883,Chalet,2/25/2024,Cash,VIP,Inactive
C034488,L013607,MOSTAFAULMAGDY,(+20)01578239297,Chalet,9/5/2024,Installments,New,Active
C034491,L052095,Omar_44,(+20)01062202515,Villa,8/5/2024,Installments,New,Inactive
C034492,L052105,galfadi,(+20)01524910219,Villa,8/9/2024,Installments,New,Active
C034493,L052120,Abd-Hussein-un,(+20)01130044851,Villa,8/23/2024,Installments,New,Inactive
C034495,L052605,ElOsamai,(+20)01014772501,Penthouse,8/23/2024,Cash,VIP,Inactive
C034496,L015553,Aynyasmin,(+20)01201756043,Duplex,9/27/2024,Installments,Returning,Active
C034497,L052132,Shpgfrvpmxt,(+20)01064796766,Villa,4/10/2024,Installments,New,Active
C034498,L015572,BUSHRAALHUSSEIN,(+20)01500835209,Duplex,10/9/2024,Cash,VIP,Inactive
C034500,L052147,Zainab88,(+20)01069368602,Villa,2/7/2024,Installments,Returning,Active
C034502,L013724,Abd-Habib,(+20)01134295531,Chalet,10/5/2024,Installments,Returning,Inactive
C034503,L013742,TameradMahmoud,(+20)01578527095,Chalet,10/11/2024,Cash,VIP,Active
C034505,L086838,Tarek_77,(+20)01500545791,Townhouse,2/22/2024,Installments,Returning,Active
C034506,L097648,Aynhayat,(+20)01580764625,Townhouse,10/19/2024,Installments,New,Active
C034507,L013752,Ayn amal,(+20)01000538747,Chalet,10/23/2024,Installments,New,Active
C034509,L013774,khafrakan,(+20)01519746635,Chalet,10/19/2024,Installments,New,Active
C034510,L049120,SARAOTSAMIR,(+20)01228800028,Apartment,9/24/2024,Cash,New,Inactive
C034511,L099521,FarAfaflan,(+20)01042001879,Townhouse,3/9/2024,Installments,New,Active
C034512,L009542,IbrahimasSaad,(+20)01520632328,Townhouse,9/16/2024,Cash,VIP,Active
C034513,L052155,AbdMostafaah,(+20)01196832868,Villa,10/27/2024,Installments,Returning,Active
C034515,L074984,Faridaran,(+20)01262495833,Twin House,11/8/2024,Cash,New,Inactive
C034516,L013793,ZEINESH,(+20)01164153160,Chalet,10/4/2024,Cash,VIP,Inactive
C034519,L052180,AbuAdeleddin,(+20)01249820402,Villa,8/29/2024,Cash,VIP,Active
C034521,L052200,Nasser-eldeen,(+20)01283814695,Villa,10/8/2024,Installments,New,Active
C034523,L079076,Dar-Hassan-a,(+20)01111928651,Townhouse,2/25/2024,Installments,New,Active
C034528,L013958,IbnIbrahimey,(+20)01264504214,Chalet,9/4/2024,Installments,Returning,Active
C034529,L013980,Tawfiq3561,(+20)01118535276,Chalet,4/12/2024,Installments,Returning,Inactive
C034531,L018196,AynDjoserush167,(+20)01553550190,Townhouse,9/24/2024,Installments,Returning,Active
C034532,L013997,Wael83,(+20)01197214725,Chalet,10/7/2024,Installments,New,Active
C034533,L014008,SaadasAli,(+20)01201849391,Chalet,1/19/2025,Installments,New,Active
C034537,L049123,ElMohamedullah,(+20)01574335795,Apartment,11/6/2024,Installments,New,Active
C034538,L049124,alieddine,(+20)01255980203,Apartment,9/9/2024,Cash,VIP,Active
C034540,L052229,MonautOsama,(+20)01019985433,Villa,4/4/2024,Cash,VIP,Inactive
C034543,L023352,Ibrahim_95,(+20)01214354737,Twin House,2/23/2024,Cash,VIP,Active
C034544,L014125,AhmedalOsama,(+20)01520532306,Chalet,10/25/2024,Installments,New,Active
C034545,L075494,HassanarAli,(+20)01090978242,Townhouse,12/25/2024,Cash,VIP,Inactive
C034546,L052246,Nadirullah,(+20)01025613001,Villa,1/3/2025,Cash,VIP,Active
C034548,L052253,Umyahya,(+20)01236075521,Villa,8/7/2024,Cash,VIP,Active
C034551,L052254,Fllgrfzq,(+20)01507123034,Villa,10/20/2024,Cash,VIP,Inactive
C034552,L098758,KHALEDAMASHRAF,(+20)01145048596,Penthouse,4/13/2024,Cash,VIP,Active
C034553,L015581,Hodai,(+20)01276754955,Duplex,10/25/2024,Cash,VIP,Active
C034555,L014144,Ashraf_68,(+20)01561200394,Chalet,7/26/2024,Cash,VIP,Inactive
C034558,L065376,BINTAFAF,(+20)01089529235,Penthouse,2/18/2024,Cash,VIP,Active
C034559,L049125,Amira-Salim,(+20)01210729916,Apartment,9/11/2024,Cash,VIP,Active
C034561,L014195,Nur-Dalia-al,(+20)01290906333,Chalet,8/11/2024,Installments,Returning,Active
C034563,L038624,NOORYAHYAUSH,(+20)01036090081,Townhouse,8/11/2024,Installments,Returning,Inactive
C034564,L025513,BENAMMARYAN,(+20)01194626764,Twin House,9/25/2024,Cash,VIP,Active
C034566,L014210,FAIZAOMHEBA,(+20)01034717890,Chalet,12/12/2024,Installments,Returning,Active
C034568,L073796,Bal Khaemwaset,(+20)01203258392,Penthouse,2/6/2024,Installments,Returning,Active
C034569,L085349,Kamil-uddin,(+20)01539144819,Townhouse,10/6/2024,Cash,VIP,Active
C034574,L076290,El Kamil,(+20)01201737659,Penthouse,3/2/2024,Cash,New,Active
